bcgsc.ca_ACC.IlluminaHiSeq_miRNASeq.Level_3.1.1.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/acc/cgcc/bcgsc.ca/illuminahiseq_mirnaseq/mirnaseq/bcgsc.ca_ACC.IlluminaHiSeq_miRNASeq.Level_3.1.1.0.tar.gz
bcgsc.ca_BLCA.IlluminaGA_miRNASeq.Level_3.1.1.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/blca/cgcc/bcgsc.ca/illuminaga_mirnaseq/mirnaseq/bcgsc.ca_BLCA.IlluminaGA_miRNASeq.Level_3.1.1.0.tar.gz
bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/blca/gsc/bcgsc.ca/illuminahiseq_dnaseq_automated/mutations/bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0.tar.gz
bcgsc.ca_BLCA.IlluminaHiSeq_miRNASeq.Level_3.1.19.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/blca/cgcc/bcgsc.ca/illuminahiseq_mirnaseq/mirnaseq/bcgsc.ca_BLCA.IlluminaHiSeq_miRNASeq.Level_3.1.19.0.tar.gz
bcgsc.ca_BRCA.IlluminaGA_miRNASeq.Level_3.1.5.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/brca/cgcc/bcgsc.ca/illuminaga_mirnaseq/mirnaseq/bcgsc.ca_BRCA.IlluminaGA_miRNASeq.Level_3.1.5.0.tar.gz
bcgsc.ca_BRCA.IlluminaHiSeq_miRNASeq.Level_3.1.17.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/brca/cgcc/bcgsc.ca/illuminahiseq_mirnaseq/mirnaseq/bcgsc.ca_BRCA.IlluminaHiSeq_miRNASeq.Level_3.1.17.0.tar.gz
bcgsc.ca_CESC.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/cesc/gsc/bcgsc.ca/illuminahiseq_dnaseq_automated/mutations/bcgsc.ca_CESC.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0.tar.gz
bcgsc.ca_CESC.IlluminaHiSeq_miRNASeq.Level_3.1.8.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/cesc/cgcc/bcgsc.ca/illuminahiseq_mirnaseq/mirnaseq/bcgsc.ca_CESC.IlluminaHiSeq_miRNASeq.Level_3.1.8.0.tar.gz
bcgsc.ca_CHOL.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/chol/gsc/bcgsc.ca/illuminahiseq_dnaseq_automated/mutations/bcgsc.ca_CHOL.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0.tar.gz
bcgsc.ca_CHOL.IlluminaHiSeq_miRNASeq.Level_3.1.0.0	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/tumor/chol/cgcc/bcgsc.ca/illuminahiseq_mirnaseq/mirnaseq/bcgsc.ca_CHOL.IlluminaHiSeq_miRNASeq.Level_3.1.0.0.tar.gz
